,Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,clean_comments
450,450,Timestamps 00 00 Intro Arvind 01 14 MCIT program overview 04 20 What makes a good MCIT candidate 09 30 Culture 11 47 Online vs on campus how to choose 21 19 Internships and jobs 37 28 COVID 19 impact 38 30 Future of employment 43 32 What not to write on your personal statement 44 30 Application tips 47 10 Lightning round Really hope you guys enjoy this video I always have so much fun chatting with Arvind ,UgwaRnuS7RWXcvUMxDl4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,0,2,2020-08-30 23:07:49+00:00,rd1HKwJT6GM,0,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-08-30,timestamps 00 00 intro arvind 01 14 mcit program overview 04 20 make good mcit candidate 09 30 culture 11 47 online v campus choose 21 19 internship job 37 28 covid 19 impact 38 30 future employment 43 32 write personal statement 44 30 application tip 47 10 lightning round really hope guy enjoy video always much fun chatting arvind
451,451,that black cat looks so cute,UgzXkPnRre8skvNNzoV4AaABAg,http://www.youtube.com/channel/UClRl3gsBmUBatYK3Xlm-6jA,ravi tanwar,1,1,2020-08-28 19:17:22+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-08-28,black cat look cute
452,452,I spent so much time thinking about this For months I wasn't sure which route I wanted to take because I really liked both of them and couldn't decide A few weeks ago I woke up one morning and just knew that I wanted to become an ML engineer I don't know why but since then I've been really sure about that In the past I worked both on SW as well as DS projects and I found that I really enjoy the engineering aspect of software as well as the data and machine learning aspect of DS so maybe that was the reasoning behind that Nevertheless this video definitely reassured my decision I guess I really like building stuff more than I like discovering it damn I'm so glad I found this xD ,UgyaQToD0XkPIbk9Fjx4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,2,0,2020-08-26 19:44:01+00:00,JUkSeqe1eYQ,2,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-08-26,spent much time thinking month sure route wanted take really liked decide week ago woke one morning knew wanted become ml engineer know since i've really sure past worked sw well d project found really enjoy engineering aspect software well data machine learning aspect d maybe reasoning behind nevertheless video definitely reassured decision guess really like building stuff like discovering damn i'm glad found xd
453,453,Hey Tina I'm basically just watching all of your videos in a row now so expect some more comments from me haha I'm just really curious and I haven't found a lot of people with exactly this situation and I feel like I am in a similar situation as you were a few years ago So back then you weren't a US citizen did you live in the US and you just applied to a lot of companies online and then later heard back from a few of them right Did you only apply to one location specifically or to multiple ones Did the company then just handle the visa etc for you I'm from Europe and looking into internships opportunities for the next year I just wondered if it is ok to send out applications to company locations outside one's current residence because so far I kind of thought that was absurd or unrealistic of course there are opportunities here too just not that many I know I'm just throwing a bunch of questions at you and I really don't want to take a lot of your time but I just had to ask ,UgzNf5i7AXLPtkG3L-B4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,2,0,2020-08-26 19:38:53+00:00,Rx1i1J4m4MQ,2,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-08-26,hey tina i'm basically watching video row expect comment haha i'm really curious found lot people exactly situation feel like similar situation year ago back u citizen live u applied lot company online later heard back right apply one location specifically multiple one company handle visa etc i'm europe looking internship opportunity next year wondered ok send application company location outside one's current residence far kind thought absurd unrealistic course opportunity many know i'm throwing bunch question really want take lot time ask
454,454,Haha the beginning with the background music was great D I can see you put a lot of effort into it You basically just put out exactly the type of videos I hoped to find and I'm really happy that I did find As a first semester student myself this advice is just golden ,Ugx-2isHKpfoXQh1Zt94AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,2,0,2020-08-26 12:23:36+00:00,kO_LUVkKdJM,2,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-26,haha beginning background music great see put lot effort basically put exactly type video hoped find i'm really happy find first semester student advice golden
455,455,TINA I LOVE YOU you are literally answering all my prayers,Ugx0_psq5uzhjlJOL5h4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,1,2020-08-26 04:56:26+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-26,tina love literally answering prayer
456,456,Also a fan of ultralearning Using it to fill in my skill gaps in data science ,Ugy5_Vm4lbsQTieQcF94AaABAg,http://www.youtube.com/channel/UCYyKtDp1ZyxAi1jZVc6ZMRw,Jon Pablo,1,0,2020-08-26 04:36:52+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-26,also fan ultralearning using fill skill gap data science
457,457,This advice is so useful Thank you Tina ,Ugw9fyniHEiyuPY6uJ54AaABAg,http://www.youtube.com/channel/UCn1yeBacAi5H_r_uP96N1qQ,taemochaa,1,0,2020-08-26 02:32:19+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-26,advice useful thank tina
458,458,I would love a video for full time ds jobs I'm applying the next year and already feel overwhelmed ,Ugz-hrcmhkKbiL63_0R4AaABAg,http://www.youtube.com/channel/UCsjfxwtt1M6eVm9p3JDSITg,SJ,1,0,2020-08-25 18:46:42+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-25,would love video full time d job i'm applying next year already feel overwhelmed
459,459,choosing GS while showing Amazon boxes in the background x'D Jokes aside you put forth very good considerations Thank you for the video ,UgzVV9efM5pwARB-23V4AaABAg,http://www.youtube.com/channel/UCRHxT7aM9MKKxvh1cW9vZng,YiLen Wong,1,0,2020-08-25 18:10:55+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-08-25,choosing g showing amazon box background x'd joke aside put forth good consideration thank video
460,460,Hope you enjoyed this video Have you guys started applying already Also do you guys think I should make a version for full time and or people no longer in school ,UgxeNipFs3dp-LkXO614AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,3,5,2020-08-25 15:48:57+00:00,kO_LUVkKdJM,3,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-25,hope enjoyed video guy started applying already also guy think make version full time people longer school
461,461,Doesn't this assume that you're still in school Getting a research position is often difficult What other ways can we showcase our impact other than research ,Ugx1NEaa4AhZtvQ9NwB4AaABAg,http://www.youtube.com/channel/UCTMCIpUjzixdJJ_gSAQOqHA,Hong FuMagic,2,0,2020-08-24 19:02:30+00:00,2goqyY5XBeI,2,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-24,assume still school getting research position often difficult way showcase impact research
462,462,Found you on LinkedIn Great video ,Ugy8pRl1XfxFtXPJXeR4AaABAg,http://www.youtube.com/channel/UCaMMYTm6x7WOZM8NFvDqPJg,Huy Bui,1,0,2020-08-24 00:14:29+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-08-24,found linkedin great video
463,463,Hello Tina I found out about your videos through RTC and they have been super informative Yeah I always wanted to explore data science field but didn't really have a clear career plan when I was in school so I ended up with software engineering I guess now I have to work on personal projects and teach myself Thanks for sharing your experiences ,Ugy9WjraTx3rtD5z6Jl4AaABAg,http://www.youtube.com/channel/UCqdzqKpyDJqOSvpadqlrGPg,Ivy He,1,0,2020-08-23 17:55:05+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-23,hello tina found video rtc super informative yeah always wanted explore data science field really clear career plan school ended software engineering guess work personal project teach thanks sharing experience
464,464,I just found your channel through Ken Jee's comment section I just saw he's also here haha and I just wanted to say that's a very interesting way of looking at personal projects I only rarely see I also think research assistant possitions are very very valuable for people in university like me because as you said well it basically combines experience learning and networking so you get the best of all those worlds Look forward to your future videos ,UgxQIXVCzT_tYVc8Lax4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,3,0,2020-08-22 18:44:44+00:00,2goqyY5XBeI,3,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-22,found channel ken jee's comment section saw he's also haha wanted say that's interesting way looking personal project rarely see also think research assistant possitions valuable people university like said well basically combine experience learning networking get best world look forward future video
465,465,Hi Tina thank you for posting this So helpful I'm enrolled in MCIT and starting my first semester this fall I have been really confused as to how to go about interviewing when you don't even know the subject matter especially since the interviews start so early This gives some context though and that it's normal to not know all the answers to interview questions simply because you haven't had the relevant classes yet It's also interesting that so much of the interview took place virtually I'm guessing that is how things will be for the time being as well including the final round most likely Did career services help at all with this process I e was there an on campus recruiting aspect to your search or did you just do everything independently ,UgwLa3sn00WKUNfodgN4AaABAg,http://www.youtube.com/channel/UC9w4YwA09e8B80-mIWDHSCg,Made Up By Sarah,1,0,2020-08-21 18:07:10+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-08-21,hi tina thank posting helpful i'm enrolled mcit starting first semester fall really confused go interviewing even know subject matter especially since interview start early give context though normal know answer interview question simply relevant class yet also interesting much interview took place virtually i'm guessing thing time well including final round likely career service help process e campus recruiting aspect search everything independently
466,466,Great advice Tina Also I'm so impressed with your progress on this channel GO TINA ,UgwKbo51a-sX0_1o79N4AaABAg,http://www.youtube.com/channel/UC0JogOxwwRQmDQC_1PrkY7A,Thùy Trang Dương,1,0,2020-08-21 16:05:09+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-21,great advice tina also i'm impressed progress channel go tina
467,467,Hi Tina thanks for sharing Do you have any tips about internship search during the first year when recruiting times are so early and classes have barely begun From an anxious MCIT '22 student ,UgzHhPVi0HzPMmaZIQN4AaABAg,http://www.youtube.com/channel/UC5SUmyKEycxHxESw1RZnBiw,Vivian Xi,2,0,2020-08-21 15:14:54+00:00,KsQU_3n0IYE,2,My UPenn MCIT Experience,2020-08-21,hi tina thanks sharing tip internship search first year recruiting time early class barely begun anxious mcit '22 student
468,468,Love the background of the video ,UgyziMySDOGsi-1F2n94AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,4,2020-08-21 07:35:50+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-21,love background video
469,469,Have you guys done the best data science project yet If not what's your plan to incorporate it on your data science career journey Remember it's a journey The best things always take a little patience ,UgyuE-OumBOlBygn66t4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,0,2,2020-08-20 23:43:35+00:00,2goqyY5XBeI,0,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-20,guy done best data science project yet what's plan incorporate data science career journey remember journey best thing always take little patience
470,470,Very good,UgwPMjuGobuaK6wdYRB4AaABAg,http://www.youtube.com/channel/UCeFgzHvSDa_0_PjI6knYQ3A,danielxuxu Huang,1,0,2020-08-20 23:38:53+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-20,good
471,471,Oh heck ya I m starting my 3rd research project next year confidence booster ,UgzwZ05fjQtMbtFiOPp4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,2,2020-08-20 23:26:30+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-08-20,oh heck ya starting 3rd research project next year confidence booster
